Port_IDs,Trade_History,pnl,roi,sharpe_ratio,mdd,win_positions,total_positions,win_rate,Score,Rank
3981810242465907713,"     side       price     quantity  realizedProfit  investment           Pnl  \
0    SELL  3750.00000  26850.00000     -163.631265         0.0  1.006875e+08   
1    SELL  3750.00000   1657.50000      -10.101260         0.0  6.215625e+06   
2    SELL  3754.00000    142.65200       -0.716434         0.0  5.355156e+05   
3    SELL  3754.00000   6152.80600      -30.900934         0.0  2.309763e+07   
4    SELL  3754.00000    499.28200       -2.507519         0.0  1.874305e+06   
..    ...         ...          ...             ...         ...           ...   
100  SELL     0.15076    499.92016        0.000000         0.0  7.536796e+01   
101  SELL     0.15076   2552.96984        0.000000         0.0  3.848857e+02   
102  SELL     0.15076    753.80000        0.000000         0.0  1.136429e+02   
103  SELL     0.15076   3891.71864        0.000000         0.0  5.867155e+02   
104  SELL     0.15076   1294.42536        0.000000         0.0  1.951476e+02   

     cumulative_return  cumulative_max  drawdown  
0             1.421597        1.421597  0.000000  
1             1.458596        1.458596  0.000000  
2             1.461866        1.461866  0.000000  
3             1.603249        1.603249  0.000000  
4             1.615832        1.615832  0.000000  
..                 ...             ...       ...  
100           0.740166        1.829478 -0.595422  
101           0.740167        1.829478 -0.595422  
102           0.740167        1.829478 -0.595422  
103           0.740169        1.829478 -0.595421  
104           0.740170        1.829478 -0.595420  

[105 rows x 9 columns]",1264.99551002,0.0005296771034523383,-0.14143142651692725,-0.5954245793337873,57,105,54.285714285714285,335.088608754444,81.0
3788465932399412480,"      side       price    quantity  realizedProfit    investment  \
0     SELL      0.4954  2183.42596        24.68144  0.000000e+00   
1      BUY     73.0100  1632.28457         0.00000  1.191731e+05   
2      BUY     73.0100   445.50702         0.00000  3.252647e+04   
3      BUY   3516.4300   724.38458         0.00000  2.547248e+06   
4      BUY   3516.4300  1304.59553         0.00000  4.587519e+06   
...    ...         ...         ...             ...           ...   
3064  SELL      0.7391   923.87500         0.00000  0.000000e+00   
3065  SELL  66298.0000    66.29800         0.32920  0.000000e+00   
3066  SELL  66298.4000   132.59680         0.65920  0.000000e+00   
3067  SELL  66298.5000   662.98500         3.29700  0.000000e+00   
3068  SELL      0.5466   652.25778         2.74459  0.000000e+00   

               Pnl  cumulative_return  cumulative_max  drawdown  
0     1.081669e+03           1.000003        1.000003  0.000000  
1    -1.191731e+05           0.999712        1.000003 -0.000290  
2    -3.252647e+04           0.999633        1.000003 -0.000369  
3    -2.547248e+06           0.993432        1.000003 -0.006571  
4    -4.587519e+06           0.982333        1.000003 -0.017670  
...            ...                ...             ...       ...  
3064  6.828360e+02           0.869638        1.617207 -0.462259  
3065  4.395425e+06           0.878948        1.617207 -0.456503  
3066  8.790956e+06           0.897766        1.617207 -0.444866  
3067  4.395491e+07           0.993871        1.617207 -0.385440  
3068  3.565241e+02           0.993872        1.617207 -0.385439  

[3069 rows x 9 columns]",11026.65263729,0.002685463706969684,-0.9815678673082876,-0.46775443247560183,1323,3069,43.10850439882698,3133.8985307197195,3.0
4023697433751327232,"    side    price     quantity  realizedProfit   investment          Pnl  \
0    BUY  0.12700  12195.30200      799.454690  1548.803354 -1548.803354   
1   SELL  0.13532   1267.54244        0.000000     0.000000   171.523843   
2   SELL  0.13532     16.50904        0.000000     0.000000     2.234003   
3   SELL  0.13532    541.28000        0.000000     0.000000    73.246010   
4   SELL  0.13532   1082.56000        0.000000     0.000000   146.492019   
5   SELL  0.13532   3191.38688        0.000000     0.000000   431.858473   
6   SELL  0.13532     67.66000        0.000000     0.000000     9.155751   
7   SELL  0.13532      8.52516        0.000000     0.000000     1.153625   
8   SELL  0.13532    749.80812        0.000000     0.000000   101.464035   
9   SELL  0.13532   1263.61816        0.000000     0.000000   170.992809   
10  SELL  0.13533    199.88241        0.000000     0.000000    27.050087   
11  SELL  0.13533    940.94949        0.000000     0.000000   127.338694   
12  SELL  0.13533    102.17415        0.000000     0.000000    13.827228   
13  SELL  0.13533   1353.30000        0.000000     0.000000   183.142089   
14  SELL  0.13534    941.01902        0.000000     0.000000   127.357514   
15  SELL  0.13534    107.45996        0.000000     0.000000    14.543631   
16  SELL  0.13534      7.84972        0.000000     0.000000     1.062381   
17  SELL  0.13534    270.68000        0.000000     0.000000    36.633831   
18  SELL  0.13534     20.57168        0.000000     0.000000     2.784171   
19  SELL  0.13534    861.98046        0.000000     0.000000   116.660435   
20   BUY  0.13880  12198.43800      802.294570  1693.143194 -1693.143194   
21  SELL  0.14792    176.46856        0.000000     0.000000    26.103229   
22  SELL  0.14792    599.07600        0.000000     0.000000    88.615322   
23  SELL  0.14792    636.79560        0.000000     0.000000    94.194805   
24  SELL  0.14793    124.85292        0.000000     0.000000    18.469492   
25  SELL  0.14793     16.56816        0.000000     0.000000     2.450928   
26  SELL  0.14793    304.58787        0.000000     0.000000    45.057684   
27  SELL  0.14793    203.69961        0.000000     0.000000    30.133283   
28  SELL  0.14793   1029.59280        0.000000     0.000000   152.307663   
29  SELL  0.14793   4717.04391        0.000000     0.000000   697.792306   
30  SELL  0.14793    177.51600        0.000000     0.000000    26.259942   
31  SELL  0.14793   5014.53114        0.000000     0.000000   741.799592   
32   BUY  0.13920   4366.00800      288.717073   607.748314  -607.748314   
33   BUY  0.13920   7829.58240      517.757667  1089.877870 -1089.877870   
34  SELL  0.14840    893.07120        0.000000     0.000000   132.531766   
35  SELL  0.14840   1898.48120        0.000000     0.000000   281.734610   
36  SELL  0.14840   3599.44200        0.000000     0.000000   534.157193   
37  SELL  0.14840     16.62080        0.000000     0.000000     2.466527   
38  SELL  0.14841      5.93640        0.000000     0.000000     0.881021   
39  SELL  0.14841    619.01811        0.000000     0.000000    91.868478   
40  SELL  0.14841   5891.72859        0.000000     0.000000   874.391440   
41  SELL  0.14841     77.76684        0.000000     0.000000    11.541377   

    cumulative_return  cumulative_max  drawdown  
0            0.686450        0.686450  0.000000  
1            0.710287        0.710287  0.000000  
2            0.710608        0.710608  0.000000  
3            0.721145        0.721145  0.000000  
4            0.742532        0.742532  0.000000  
5            0.807450        0.807450  0.000000  
6            0.808947        0.808947  0.000000  
7            0.809136        0.809136  0.000000  
8            0.825756        0.825756  0.000000  
9            0.854341        0.854341  0.000000  
10           0.859020        0.859020  0.000000  
11           0.881165        0.881165  0.000000  
12           0.883631        0.883631  0.000000  
13           0.916393        0.916393  0.000000  
14           0.940021        0.940021  0.000000  
15           0.942789        0.942789  0.000000  
16           0.942991        0.942991  0.000000  
17           0.949985        0.949985  0.000000  
18           0.950520        0.950520  0.000000  
19           0.972969        0.972969  0.000000  
20           0.639463        0.972969 -0.342771  
21           0.642843        0.972969 -0.339298  
22           0.654375        0.972969 -0.327445  
23           0.666854        0.972969 -0.314620  
24           0.669347        0.972969 -0.312057  
25           0.669679        0.972969 -0.311716  
26           0.675788        0.972969 -0.305437  
27           0.679911        0.972969 -0.301200  
28           0.700875        0.972969 -0.279653  
29           0.799885        0.972969 -0.177893  
30           0.804137        0.972969 -0.173523  
31           0.924898        0.972969 -0.049407  
32           0.811102        0.972969 -0.166364  
33           0.632139        0.972969 -0.350300  
34           0.649099        0.972969 -0.332868  
35           0.686121        0.972969 -0.294817  
36           0.760317        0.972969 -0.218560  
37           0.760697        0.972969 -0.218169  
38           0.760833        0.972969 -0.218030  
39           0.774983        0.972969 -0.203487  
40           0.912169        0.972969 -0.062490  
41           0.914300        0.972969 -0.060299  ",0.0,0.0,-0.06971029102778958,-0.3502995291368543,38,42,90.47619047619048,15.186221918784021,135.0
4029506971304830209,"    side    price     quantity  realizedProfit   investment          Pnl  \
0    BUY  0.12670  12175.23650      802.202254  1542.602465 -1542.602465   
1    BUY  0.13522    857.02436       -1.090057   115.886834  -115.886834   
2    BUY  0.13522    142.65710       -0.181447    19.290093   -19.290093   
3   SELL  0.13504    900.71680        0.000000     0.000000   121.632797   
4   SELL  0.13504   2147.00096        0.000000     0.000000   289.931010   
5   SELL  0.13505     16.61115        0.000000     0.000000     2.243336   
6   SELL  0.13505    540.20000        0.000000     0.000000    72.954010   
7   SELL  0.13505    270.10000        0.000000     0.000000    36.477005   
8   SELL  0.13505    135.05000        0.000000     0.000000    18.238503   
9   SELL  0.13505    199.60390        0.000000     0.000000    26.956507   
10  SELL  0.13505     19.85235        0.000000     0.000000     2.681060   
11  SELL  0.13505    945.35000        0.000000     0.000000   127.669518   
12  SELL  0.13505   3669.44355        0.000000     0.000000   495.558351   
13  SELL  0.13505    530.47640        0.000000     0.000000    71.640838   
14  SELL  0.13505    820.02360        0.000000     0.000000   110.744187   
15  SELL  0.13506    675.30000        0.000000     0.000000    91.206018   
16  SELL  0.13506    387.89232        0.000000     0.000000    52.388737   
17  SELL  0.13506    962.70768        0.000000     0.000000   130.023299   
18  SELL  0.13504   1388.07616        0.000000     0.000000   187.445805   
19  SELL  0.13504     19.85088        0.000000     0.000000     2.680663   
20  SELL  0.13504    212.55296        0.000000     0.000000    28.703152   
21  SELL  0.13504    135.04000        0.000000     0.000000    18.235802   
22   BUY  0.13860  12191.53320      805.594700  1689.746502 -1689.746502   
23  SELL  0.14775    119.67750        0.000000     0.000000    17.682351   
24  SELL  0.14775     20.68500        0.000000     0.000000     3.056209   
25  SELL  0.14775      5.02350        0.000000     0.000000     0.742222   
26  SELL  0.14775     16.84350        0.000000     0.000000     2.488627   
27  SELL  0.14775     18.32100        0.000000     0.000000     2.706928   
28  SELL  0.14775   1846.87500        0.000000     0.000000   272.875781   
29  SELL  0.14776     59.99056        0.000000     0.000000     8.864205   
30  SELL  0.14776     13.29840        0.000000     0.000000     1.964972   
31  SELL  0.14776     16.54912        0.000000     0.000000     2.445298   
32  SELL  0.14776   2499.80368        0.000000     0.000000   369.370992   
33  SELL  0.14776   1499.91176        0.000000     0.000000   221.626962   
34  SELL  0.14776   1034.32000        0.000000     0.000000   152.831123   
35  SELL  0.14776    554.10000        0.000000     0.000000    81.873816   
36  SELL  0.14776   5233.65920        0.000000     0.000000   773.325483   
37  SELL  0.14776     20.83416        0.000000     0.000000     3.078455   
38  SELL  0.14776     37.23552        0.000000     0.000000     5.501920   
39  SELL  0.14630  13810.86630      807.128550     0.000000  2020.529740   
40   BUY  0.13775   4555.25475        0.000000   627.486342  -627.486342   
41   BUY  0.13775    499.61925        0.000000    68.822552   -68.822552   
42   BUY  0.13775    500.03250        0.000000    68.879477   -68.879477   
43   BUY  0.13775    399.47500        0.000000    55.027681   -55.027681   
44   BUY  0.13775   1826.28950        0.000000   251.571379  -251.571379   
45   BUY  0.13775   2426.32850        0.000000   334.226751  -334.226751   
46   BUY  0.13775     16.53000        0.000000     2.277008    -2.277008   
47   BUY  0.13775      5.09675        0.000000     0.702077    -0.702077   
48   BUY  0.13775    199.59975        0.000000    27.494866   -27.494866   
49   BUY  0.13775    199.59975        0.000000    27.494866   -27.494866   
50   BUY  0.13775    199.59975        0.000000    27.494866   -27.494866   
51   BUY  0.13775   2176.31225        0.000000   299.787012  -299.787012   

    cumulative_return  cumulative_max  drawdown  
0            0.700976        0.700976  0.000000  
1            0.685229        0.700976 -0.022464  
2            0.682667        0.700976 -0.026119  
3            0.698763        0.700976 -0.003157  
4            0.738034        0.738034  0.000000  
5            0.738355        0.738355  0.000000  
6            0.748797        0.748797  0.000000  
7            0.754091        0.754091  0.000000  
8            0.756757        0.756757  0.000000  
9            0.760712        0.760712  0.000000  
10           0.761107        0.761107  0.000000  
11           0.779943        0.779943  0.000000  
12           0.854865        0.854865  0.000000  
13           0.866737        0.866737  0.000000  
14           0.885343        0.885343  0.000000  
15           0.900996        0.900996  0.000000  
16           0.910145        0.910145  0.000000  
17           0.933085        0.933085  0.000000  
18           0.966989        0.966989  0.000000  
19           0.967491        0.967491  0.000000  
20           0.972874        0.972874  0.000000  
21           0.976313        0.976313  0.000000  
22           0.656525        0.976313 -0.327547  
23           0.658775        0.976313 -0.325242  
24           0.659165        0.976313 -0.324842  
25           0.659260        0.976313 -0.324745  
26           0.659578        0.976313 -0.324419  
27           0.659924        0.976313 -0.324065  
28           0.694831        0.976313 -0.288311  
29           0.696025        0.976313 -0.287088  
30           0.696290        0.976313 -0.286817  
31           0.696620        0.976313 -0.286479  
32           0.746498        0.976313 -0.235390  
33           0.778569        0.976313 -0.202542  
34           0.801634        0.976313 -0.178917  
35           0.814357        0.976313 -0.165886  
36           0.936432        0.976313 -0.040848  
37           0.936991        0.976313 -0.040276  
38           0.937991        0.976313 -0.039252  
39           1.305371        1.305371  0.000000  
40           1.146593        1.305371 -0.121634  
41           1.131296        1.305371 -0.133353  
42           1.116191        1.305371 -0.144924  
43           1.104285        1.305371 -0.154045  
44           1.050434        1.305371 -0.195298  
45           0.982379        1.305371 -0.247433  
46           0.981945        1.305371 -0.247765  
47           0.981812        1.305371 -0.247868  
48           0.976579        1.305371 -0.251876  
49           0.971374        1.305371 -0.255864  
50           0.966197        1.305371 -0.259830  
51           0.910049        1.305371 -0.302842  ",807.12855,15.645692687956526,-0.08211417536123866,-0.3275470119763646,36,52,69.23076923076923,219.64934681179028,99.0
3977234346014419201,"    side     price     quantity  realizedProfit  investment         Pnl  \
0    BUY  0.022956   257.244936       23.510652    5.905315   -5.905315   
1    BUY  0.022955   447.852050       40.952298   10.280444  -10.280444   
2    BUY  0.022955   662.596075       60.588831   15.209893  -15.209893   
3    BUY  0.022955    30.736745        2.810616    0.705562   -0.705562   
4    BUY  0.022953   447.813030       40.991318   10.278652  -10.278652   
..   ...       ...          ...             ...         ...         ...   
78  SELL  0.154770   773.850000        0.000000    0.000000  119.768765   
79  SELL  0.154770     8.512350        0.000000    0.000000    1.317456   
80  SELL  0.154770  4230.637950        0.000000    0.000000  654.775836   
81  SELL  0.154770  4090.571100        0.000000    0.000000  633.097689   
82  SELL  0.154770   185.724000        0.000000    0.000000   28.744503   

    cumulative_return  cumulative_max  drawdown  
0            0.998069        0.998069  0.000000  
1            0.994713        0.998069 -0.003362  
2            0.989764        0.998069 -0.008320  
3            0.989536        0.998069 -0.008549  
4            0.986209        0.998069 -0.011882  
..                ...             ...       ...  
78           0.642363        1.768876 -0.636853  
79           0.642640        1.768876 -0.636696  
80           0.780266        1.768876 -0.558892  
81           0.941833        1.768876 -0.467553  
82           0.950688        1.768876 -0.462547  

[83 rows x 9 columns]",795.04691994,26.003552232202836,-0.11620505119813866,-0.6626324473288288,47,83,56.62650602409639,221.65142250232006,98.0
3995532094997544704,"      side       price     quantity  realizedProfit     investment  \
0     SELL  63793.6000  12631.13280          0.0000       0.000000   
1      BUY    385.7400   1502.07156          0.0000  579409.083554   
2      BUY    385.7400    200.19906          0.0000   77224.785404   
3      BUY    385.7400    200.19906          0.0000   77224.785404   
4      BUY    385.7400    513.41994          0.0000  198046.607656   
...    ...         ...          ...             ...            ...   
6046   BUY      0.9237   4900.22850         66.9644    4526.341065   
6047  SELL      0.4789   5379.96260          0.0000       0.000000   
6048  SELL      0.4789    447.77150          0.0000       0.000000   
6049  SELL      0.4789   3597.01790          0.0000       0.000000   
6050  SELL      0.4778    479.23340          0.0000       0.000000   

               Pnl  cumulative_return  cumulative_max  drawdown  
0     8.057854e+08           1.007258        1.007258  0.000000  
1    -5.794091e+05           1.007253        1.007258 -0.000005  
2    -7.722479e+04           1.007252        1.007258 -0.000006  
3    -7.722479e+04           1.007252        1.007258 -0.000007  
4    -1.980466e+05           1.007250        1.007258 -0.000008  
...            ...                ...             ...       ...  
6046 -4.526341e+03           0.984089        1.046074 -0.059255  
6047  2.576464e+03           0.984089        1.046074 -0.059255  
6048  2.144378e+02           0.984089        1.046074 -0.059255  
6049  1.722612e+03           0.984089        1.046074 -0.059255  
6050  2.289777e+02           0.984089        1.046074 -0.059255  

[6051 rows x 9 columns]",-6219.2095132800005,-5.602058044451077e-06,-4.115538082272372,-0.09710780459578776,3035,6051,50.15699884316642,-793.7452212819629,146.0
4037785885739608577,"     side   price    quantity  realizedProfit  investment          Pnl  \
0    SELL  1.8995  1999.98355             0.0         0.0  3798.968753   
1    SELL  1.8987   240.37542             0.0         0.0   456.400810   
2    SELL  1.8988   438.62280             0.0         0.0   832.856973   
3    SELL  1.8988   199.75376             0.0         0.0   379.292439   
4    SELL  1.8988   199.75376             0.0         0.0   379.292439   
..    ...     ...         ...             ...         ...          ...   
249  SELL  5.2203    10.44060             0.0         0.0    54.503064   
250  SELL  5.2204   151.39160             0.0         0.0   790.324709   
251  SELL  5.2204   156.61200             0.0         0.0   817.577285   
252  SELL  5.2214    10.44280             0.0         0.0    54.526036   
253  SELL  5.2214   114.87080             0.0         0.0   599.786395   

     cumulative_return  cumulative_max  drawdown  
0             1.012601        1.012601  0.000000  
1             1.014134        1.014134  0.000000  
2             1.016936        1.016936  0.000000  
3             1.018215        1.018215  0.000000  
4             1.019496        1.019496  0.000000  
..                 ...             ...       ...  
249           1.107453        2.627897 -0.578578  
250           1.110356        2.627897 -0.577473  
251           1.113367        2.627897 -0.576328  
252           1.113569        2.627897 -0.576251  
253           1.115784        2.627897 -0.575408  

[254 rows x 9 columns]",1260.60393527,0.41814625255450244,-0.34393169026816933,-0.6425484424188709,171,254,67.32283464566929,355.9653997735147,76.0
3957509601040585217,"      side    price    quantity  realizedProfit    investment           Pnl  \
0      BUY  63669.6    127.3392          0.0000  8.107636e+06 -8.107636e+06   
1      BUY  64182.9    128.3658          0.0000  8.238889e+06 -8.238889e+06   
2      BUY  64213.6    128.4272          0.0000  8.246773e+06 -8.246773e+06   
3      BUY  64256.0    128.5120          0.0000  8.257667e+06 -8.257667e+06   
4      BUY  65374.1    130.7482          0.0000  8.547546e+06 -8.547546e+06   
...    ...      ...         ...             ...           ...           ...   
1108  SELL  64272.7    321.3635          0.0000  0.000000e+00  2.065490e+07   
1109  SELL  64272.7  13818.6305          0.0000  0.000000e+00  8.881607e+08   
1110   BUY  64581.1    387.4866          9.3936  2.502431e+07 -2.502431e+07   
1111   BUY  64581.1  12528.7334        303.7264  8.091194e+08 -8.091194e+08   
1112  SELL  66146.7  13229.3400          0.0000  0.000000e+00  8.750772e+08   

      cumulative_return  cumulative_max  drawdown  
0              0.999720        0.999720  0.000000  
1              0.999436        0.999720 -0.000284  
2              0.999152        0.999720 -0.000569  
3              0.998867        0.999720 -0.000854  
4              0.998572        0.999720 -0.001148  
...                 ...             ...       ...  
1108           0.934242        1.261258 -0.259278  
1109           0.962872        1.261258 -0.236578  
1110           0.962041        1.261258 -0.237237  
1111           0.935183        1.261258 -0.258532  
1112           0.963419        1.261258 -0.236144  

[1113 rows x 9 columns]",5200.05954719,1.7942276619035693e-05,-1.1859676410077973,-0.28859303560511806,331,1113,29.73944294699012,1430.6449310049074,16.0
4028427053699127040,"     side    price     quantity  realizedProfit    investment           Pnl  \
0     BUY  3475.00   1737.50000            0.00  6.037812e+06 -6.037812e+06   
1     BUY   393.49    149.91969            0.00  5.899190e+04 -5.899190e+04   
2     BUY  3499.46    342.94708            0.00  1.200130e+06 -1.200130e+06   
3     BUY  3499.46     62.99028            0.00  2.204320e+05 -2.204320e+05   
4     BUY  3499.46    101.48434            0.00  3.551404e+05 -3.551404e+05   
..    ...      ...          ...             ...           ...           ...   
116   BUY  3555.00  17775.00000          409.15  6.319012e+07 -6.319012e+07   
117  SELL  3636.83   7073.63435            0.00  0.000000e+00  2.572561e+07   
118  SELL  3636.83   1247.43269            0.00  0.000000e+00  4.536701e+06   
119  SELL  3636.83  22166.47885            0.00  0.000000e+00  8.061572e+07   
120  SELL  3636.83   5880.75411            0.00  0.000000e+00  2.138730e+07   

     cumulative_return  cumulative_max  drawdown  
0             0.990464        0.990464  0.000000  
1             0.990372        0.990464 -0.000093  
2             0.988494        0.990464 -0.001988  
3             0.988150        0.990464 -0.002336  
4             0.987596        0.990464 -0.002896  
..                 ...             ...       ...  
116           0.648931        0.990464 -0.344821  
117           0.675298        0.990464 -0.318201  
118           0.680136        0.990464 -0.313315  
119           0.766734        0.990464 -0.225884  
120           0.792633        0.990464 -0.199736  

[121 rows x 9 columns]",812.10833343,0.00012826308409830017,-0.3717552354711829,-0.34482083426940685,50,121,41.32231404958678,221.73671890627585,97.0
4037121179310444801,"      side    price     quantity  realizedProfit    investment           Pnl  \
0     SELL  3497.76  11374.71552       33.349774  0.000000e+00  3.978602e+07   
1     SELL  3497.76   9429.96096       27.647907  0.000000e+00  3.298374e+07   
2     SELL  3497.76    129.41712        0.379441  0.000000e+00  4.526700e+05   
3     SELL  3497.76     52.46640        0.153827  0.000000e+00  1.835149e+05   
4     SELL  3497.77   1399.10800        4.106063  0.000000e+00  4.893758e+06   
...    ...      ...          ...             ...           ...           ...   
1590  SELL  3587.29   8071.40250       11.340000  0.000000e+00  2.895446e+07   
1591   BUY  3582.25   8060.06250        0.000000  2.887316e+07 -2.887316e+07   
1592  SELL  3597.04   5953.10120        7.927450  0.000000e+00  2.141354e+07   
1593  SELL  3597.04   2140.23880        2.850050  0.000000e+00  7.698525e+06   
1594   BUY  3592.25   8082.56250        0.000000  2.903459e+07 -2.903459e+07   

      cumulative_return  cumulative_max  drawdown  
0              1.004085        1.004085  0.000000  
1              1.007485        1.007485  0.000000  
2              1.007532        1.007532  0.000000  
3              1.007551        1.007551  0.000000  
4              1.008058        1.008058  0.000000  
...                 ...             ...       ...  
1590           1.002099        1.064704 -0.058800  
1591           0.999129        1.064704 -0.061590  
1592           1.001325        1.064704 -0.059527  
1593           1.002117        1.064704 -0.058784  
1594           0.999129        1.064704 -0.061589  

[1595 rows x 9 columns]",5046.475059069999,5.1814881664773574e-05,-3.610914766127133,-0.10039282765892883,828,1595,51.91222570532915,1467.0028762626766,14.0
3941019213896463617,"     side    price    quantity  realizedProfit    investment           Pnl  \
0     BUY  63800.0  19140.0000          0.0000  1.221132e+09 -1.221132e+09   
1     BUY  64850.0   2204.9000          0.0000  1.429878e+08 -1.429878e+08   
2     BUY  64850.0  10765.1000          0.0000  6.981167e+08 -6.981167e+08   
3     BUY  67780.6  48598.6902        515.8098  3.294048e+09 -3.294048e+09   
4     BUY  67780.6  19181.9098        203.5902  1.300161e+09 -1.300161e+09   
..    ...      ...         ...             ...           ...           ...   
107   BUY  63478.4    126.9568          2.7042  8.059015e+06 -8.059015e+06   
108   BUY  63478.4  15869.6000        338.0250  1.007377e+09 -1.007377e+09   
109  SELL  66700.0   2668.0000          0.0000  0.000000e+00  1.779556e+08   
110  SELL  66700.0   3134.9000          0.0000  0.000000e+00  2.090978e+08   
111  SELL  66700.0    867.1000          0.0000  0.000000e+00  5.783557e+07   

     cumulative_return  cumulative_max  drawdown  
0             0.953157        0.953157  0.000000  
1             0.947929        0.953157 -0.005485  
2             0.922543        0.953157 -0.032118  
3             0.805970        0.953157 -0.154421  
4             0.765772        0.953157 -0.196594  
..                 ...             ...       ...  
107           0.812324        0.953157 -0.147754  
108           0.780933        0.953157 -0.180688  
109           0.786264        0.953157 -0.175095  
110           0.792571        0.953157 -0.168478  
111           0.794329        0.953157 -0.166633  

[112 rows x 9 columns]",227.0,8.707814771645823e-07,-0.31493251731339067,-0.2169418206672219,45,112,40.17857142857143,74.18741213018993,127.0
4041860229502600193,"    side    price  quantity  realizedProfit     investment           Pnl  \
0   SELL  133.299  9864.126      246.690065       0.000000  1.314878e+06   
1   SELL  133.299  9997.425      250.023715       0.000000  1.332647e+06   
2   SELL  133.299   533.196       13.334598       0.000000  7.107449e+04   
3   SELL  133.299  2399.382       60.005692       0.000000  3.198352e+05   
4   SELL  133.299  5731.857      143.346930       0.000000  7.640508e+05   
..   ...      ...       ...             ...            ...           ...   
92   BUY  136.762   410.286        0.000000   56111.533932 -5.611153e+04   
93   BUY  136.762   410.286        0.000000   56111.533932 -5.611153e+04   
94   BUY  136.762  1367.620        0.000000  187038.446440 -1.870384e+05   
95   BUY  136.762  1094.096        0.000000  149630.757152 -1.496308e+05   
96   BUY  136.762  1914.668        0.000000  261853.825016 -2.618538e+05   

    cumulative_return  cumulative_max  drawdown  
0            1.115840        1.115840  0.000000  
1            1.246845        1.246845  0.000000  
2            1.254652        1.254652  0.000000  
3            1.290005        1.290005  0.000000  
4            1.376838        1.376838  0.000000  
..                ...             ...       ...  
92           1.050760        1.418421 -0.259205  
93           1.045565        1.418421 -0.262867  
94           1.028337        1.418421 -0.275013  
95           1.014781        1.418421 -0.284570  
96           0.991371        1.418421 -0.301074  

[97 rows x 9 columns]",1444.6419999100003,0.012727167027877379,-0.25269691767827873,-0.4828586390019086,39,97,40.20618556701031,376.8561897382727,73.0
3988071780777702657,"      side    price   quantity  realizedProfit    investment           Pnl  \
0     SELL  3501.50  129.55550       -0.256158  0.000000e+00  4.536386e+05   
1     SELL  3498.00  129.42600       -0.385658  0.000000e+00  4.527321e+05   
2     SELL  3494.50   97.84600       -0.389849  0.000000e+00  3.419228e+05   
3     SELL  3491.00   97.74800       -0.487849  0.000000e+00  3.412383e+05   
4      BUY  3476.00   97.32800        0.000000  3.383121e+05 -3.383121e+05   
...    ...      ...        ...             ...           ...           ...   
2380   BUY  2910.09   32.01099        0.000000  9.315486e+04 -9.315486e+04   
2381   BUY  2927.22  199.05096        0.000000  5.826660e+05 -5.826660e+05   
2382   BUY  2930.10  498.11700        0.000000  1.459533e+06 -1.459533e+06   
2383   BUY  2932.01  299.06502        0.000000  8.768616e+05 -8.768616e+05   
2384   BUY  2934.10  199.51880        0.000000  5.854081e+05 -5.854081e+05   

      cumulative_return  cumulative_max  drawdown  
0              1.000143        1.000143  0.000000  
1              1.000286        1.000286  0.000000  
2              1.000394        1.000394  0.000000  
3              1.000501        1.000501  0.000000  
4              1.000394        1.000501 -0.000107  
...                 ...             ...       ...  
2380           0.983807        1.082018 -0.090767  
2381           0.983626        1.082018 -0.090934  
2382           0.983174        1.082018 -0.091352  
2383           0.982902        1.082018 -0.091603  
2384           0.982721        1.082018 -0.091771  

[2385 rows x 9 columns]",3466.6450773799997,0.00010928533711114632,-3.125025488631266,-0.1115769407800105,1090,2385,45.70230607966457,1163.6232587176914,21.0
4034359562055356161,"     side      price    quantity  realizedProfit    investment           Pnl  \
0     BUY  63667.400  25084.9556             0.0  1.597094e+09 -1.597094e+09   
1     BUY  63667.400    127.3348             0.0  8.107076e+06 -8.107076e+06   
2     BUY  63667.400   8849.7686             0.0  5.634418e+08 -5.634418e+08   
3     BUY  63667.400    445.6718             0.0  2.837476e+07 -2.837476e+07   
4     BUY  63667.400   8340.4294             0.0  5.310135e+08 -5.310135e+08   
..    ...        ...         ...             ...           ...           ...   
794  SELL    606.780    430.8138             0.0  0.000000e+00  2.614092e+05   
795  SELL    606.780     54.6102             0.0  0.000000e+00  3.313638e+04   
796  SELL    606.610   6308.7440             0.0  0.000000e+00  3.826947e+06   
797  SELL  66233.000  23512.7150             0.0  0.000000e+00  1.557318e+09   
798   BUY     10.518   4859.3160             0.0  5.111029e+04 -5.111029e+04   

     cumulative_return  cumulative_max  drawdown  
0             0.977677        0.977677  0.000000  
1             0.977566        0.977677 -0.000113  
2             0.969867        0.977677 -0.007988  
3             0.969482        0.977677 -0.008381  
4             0.962287        0.977677 -0.015741  
..                 ...             ...       ...  
794           0.914226        1.042639 -0.123162  
795           0.914226        1.042639 -0.123161  
796           0.914275        1.042639 -0.123114  
797           0.934177        1.042639 -0.104027  
798           0.934176        1.042639 -0.104027  

[799 rows x 9 columns]",2218.52743999,3.1009425718332045e-06,-1.0792977700687856,-0.14132627866161226,414,799,51.81476846057572,660.2186770065788,43.0
